seconds,T1,T2,T3,fluid_in,fluid_out,P_in,P_out,heater_power,pump_power,T1_C,T2_C,T3_C,fluid_in_C,fluid_out_C,delta_p,pump_power_calc,pump_cost_per_day,Q_dot,efficiency,delta_T
14.999,263,224,260,2,1,19,110,,,69.91491351144026,76.3052996509715,70.37474235244133,349.9147799075381,426.52186008440685,91,0.00060666697,0.00628992314496,-835.0171739278694,,-76.60708017686875
15.099,264,224,260,3,1,19,110,,,69.76267294804126,76.3052996509715,70.37474235244133,312.3756795479892,426.52186008440685,91,0.00060666697,0.00628992314496,-1244.1933678469525,,-114.14618053641766
15.2,265,224,260,2,2,20,109,,,69.61094256982153,76.3052996509715,70.37474235244133,349.9147799075381,349.9147799075381,89,0.00059333363,0.00615168307584,0.0,,0.0
15.301,264,223,261,2,1,19,109,,,69.76267294804126,76.48238653933203,70.22094355481465,349.9147799075381,426.52186008440685,90,0.0006000002999999999,0.006220803110399999,-835.0171739278694,,-76.60708017686875
15.402,264,223,261,1,2,19,109,,,69.76267294804126,76.48238653933203,70.22094355481465,426.52186008440685,349.9147799075381,90,0.0006000002999999999,0.006220803110399999,835.0171739278694,,76.60708017686875
15.503,248,208,246,1,2,20,109,,,72.26299170692539,79.23375427416943,72.58571821182306,426.52186008440685,349.9147799075381,89,0.00059333363,0.00615168307584,835.0171739278694,,76.60708017686875
15.603,265,222,262,2,3,19,109,,,69.61094256982153,76.66022755437217,70.06766883665347,349.9147799075381,312.3756795479892,90,0.0006000002999999999,0.006220803110399999,409.1761939190831,,37.53910035954891
15.704,263,223,261,2,2,19,108,,,69.91491351144026,76.48238653933203,70.22094355481465,349.9147799075381,349.9147799075381,89,0.00059333363,0.00615168307584,0.0,,0.0
15.805,213,181,212,1,2,20,108,,,78.29605382783535,84.71319820307053,78.48188310973973,426.52186008440685,349.9147799075381,88,0.00058666696,0.0060825630412799985,835.0171739278694,,76.60708017686875
15.905,244,210,246,2,3,19,108,,,72.91085152159127,78.85608941280901,72.58571821182306,349.9147799075381,312.3756795479892,89,0.00059333363,0.00615168307584,409.1761939190831,,37.53910035954891
16.006,247,212,250,3,4,20,109,,,72.4240569361034,78.48188310973973,71.94262719579035,312.3756795479892,288.3492588429451,89,0.00059333363,0.00615168307584,261.88798568498044,,24.026420705044075
16.107,258,223,260,3,3,19,109,,,70.68393121451464,76.48238653933203,70.37474235244133,312.3756795479892,312.3756795479892,90,0.0006000002999999999,0.006220803110399999,0.0,,0.0
16.208,258,222,260,3,3,20,108,,,70.68393121451464,76.66022755437217,70.37474235244133,312.3756795479892,312.3756795479892,88,0.00058666696,0.0060825630412799985,0.0,,0.0
16.308,256,222,261,2,2,19,108,,,70.99527405744965,76.66022755437217,70.22094355481465,349.9147799075381,349.9147799075381,89,0.00059333363,0.00615168307584,0.0,,0.0
16.409,258,222,262,2,3,19,109,,,70.68393121451464,76.66022755437217,70.06766883665347,349.9147799075381,312.3756795479892,90,0.0006000002999999999,0.006220803110399999,409.1761939190831,,37.53910035954891
16.51,252,216,255,2,2,20,110,,,71.62458098502037,77.74355389075214,71.1517655528171,349.9147799075381,349.9147799075381,90,0.0006000002999999999,0.006220803110399999,0.0,,0.0
16.611,252,218,256,2,2,17,109,,,71.62458098502037,77.37929016024219,70.99527405744965,349.9147799075381,349.9147799075381,92,0.00061333364,0.0063590431795199995,0.0,,0.0
16.712,258,221,261,1,2,19,108,,,70.68393121451464,76.83883047582896,70.22094355481465,426.52186008440685,349.9147799075381,89,0.00059333363,0.00615168307584,835.0171739278694,,76.60708017686875
16.813,257,222,261,2,2,20,109,,,70.83933093713097,76.66022755437217,70.22094355481465,349.9147799075381,349.9147799075381,89,0.00059333363,0.00615168307584,0.0,,0.0
16.914,246,212,250,1,1,20,110,,,72.58571821182306,78.48188310973973,71.94262719579035,426.52186008440685,426.52186008440685,90,0.0006000002999999999,0.006220803110399999,0.0,,0.0
17.015,253,217,254,2,2,17,108,,,71.46641388450666,77.56102076551883,71.30881046166058,349.9147799075381,349.9147799075381,91,0.00060666697,0.00628992314496,0.0,,0.0
17.116,258,222,260,3,1,20,108,,,70.68393121451464,76.66022755437217,70.37474235244133,312.3756795479892,426.52186008440685,88,0.00058666696,0.0060825630412799985,-1244.1933678469525,,-114.14618053641766
17.216,259,221,262,2,2,18,109,,,70.52906997233748,76.83883047582896,70.06766883665347,349.9147799075381,349.9147799075381,91,0.00060666697,0.00628992314496,0.0,,0.0
17.317,258,223,260,2,1,19,109,,,70.68393121451464,76.48238653933203,70.37474235244133,349.9147799075381,426.52186008440685,90,0.0006000002999999999,0.006220803110399999,-835.0171739278694,,-76.60708017686875
17.418,262,221,261,2,2,19,109,,,70.06766883665347,76.83883047582896,70.22094355481465,349.9147799075381,349.9147799075381,90,0.0006000002999999999,0.006220803110399999,0.0,,0.0
17.519,261,222,258,1,2,19,109,,,70.22094355481465,76.66022755437217,70.68393121451464,426.52186008440685,349.9147799075381,90,0.0006000002999999999,0.006220803110399999,835.0171739278694,,76.60708017686875
17.62,255,218,255,3,2,20,109,,,71.1517655528171,77.37929016024219,71.1517655528171,312.3756795479892,349.9147799075381,89,0.00059333363,0.00615168307584,-409.1761939190831,,-37.53910035954891
17.721,250,213,250,2,2,20,109,,,71.94262719579035,78.29605382783535,71.94262719579035,349.9147799075381,349.9147799075381,89,0.00059333363,0.00615168307584,0.0,,0.0
17.821,261,223,260,2,2,20,109,,,70.22094355481465,76.48238653933203,70.37474235244133,349.9147799075381,349.9147799075381,89,0.00059333363,0.00615168307584,0.0,,0.0
17.922,263,221,261,2,3,19,109,,,69.91491351144026,76.83883047582896,70.22094355481465,349.9147799075381,312.3756795479892,90,0.0006000002999999999,0.006220803110399999,409.1761939190831,,37.53910035954891
18.023,262,220,261,2,3,19,109,,,70.06766883665347,77.01820319485813,70.22094355481465,349.9147799075381,312.3756795479892,90,0.0006000002999999999,0.006220803110399999,409.1761939190831,,37.53910035954891
18.124,260,222,261,3,3,19,109,,,70.37474235244133,76.66022755437217,70.22094355481465,312.3756795479892,312.3756795479892,90,0.0006000002999999999,0.006220803110399999,0.0,,0.0
18.224,261,222,262,3,2,19,109,,,70.22094355481465,76.66022755437217,70.06766883665347,312.3756795479892,349.9147799075381,90,0.0006000002999999999,0.006220803110399999,-409.1761939190831,,-37.53910035954891
18.325,261,223,260,3,2,20,110,,,70.22094355481465,76.48238653933203,70.37474235244133,312.3756795479892,349.9147799075381,90,0.0006000002999999999,0.006220803110399999,-409.1761939190831,,-37.53910035954891
18.426,261,222,261,3,3,18,108,,,70.22094355481465,76.66022755437217,70.22094355481465,312.3756795479892,312.3756795479892,90,0.0006000002999999999,0.006220803110399999,0.0,,0.0
18.527,258,217,255,2,2,19,109,,,70.68393121451464,77.56102076551883,71.1517655528171,349.9147799075381,349.9147799075381,90,0.0006000002999999999,0.006220803110399999,0.0,,0.0
18.628,265,222,261,2,2,18,108,,,69.61094256982153,76.66022755437217,70.22094355481465,349.9147799075381,349.9147799075381,90,0.0006000002999999999,0.006220803110399999,0.0,,0.0
18.729,264,222,261,2,2,20,109,,,69.76267294804126,76.66022755437217,70.22094355481465,349.9147799075381,349.9147799075381,89,0.00059333363,0.00615168307584,0.0,,0.0
18.829,263,222,261,2,1,19,109,,,69.91491351144026,76.66022755437217,70.22094355481465,349.9147799075381,426.52186008440685,90,0.0006000002999999999,0.006220803110399999,-835.0171739278694,,-76.60708017686875
18.931,246,206,246,1,1,20,108,,,72.58571821182306,79.61495356059436,72.58571821182306,426.52186008440685,426.52186008440685,88,0.00058666696,0.0060825630412799985,0.0,,0.0
19.031,257,218,256,2,1,19,109,,,70.83933093713097,77.37929016024219,70.99527405744965,349.9147799075381,426.52186008440685,90,0.0006000002999999999,0.006220803110399999,-835.0171739278694,,-76.60708017686875
19.132,264,221,260,2,1,18,107,,,69.76267294804126,76.83883047582896,70.37474235244133,349.9147799075381,426.52186008440685,89,0.00059333363,0.00615168307584,-835.0171739278694,,-76.60708017686875
19.233,260,219,262,2,2,18,109,,,70.37474235244133,77.19835371617438,70.06766883665347,349.9147799075381,349.9147799075381,91,0.00060666697,0.00628992314496,0.0,,0.0
19.334,246,208,246,2,1,19,109,,,72.58571821182306,79.23375427416943,72.58571821182306,349.9147799075381,426.52186008440685,90,0.0006000002999999999,0.006220803110399999,-835.0171739278694,,-76.60708017686875
19.435,261,219,262,2,2,20,109,,,70.22094355481465,77.19835371617438,70.06766883665347,349.9147799075381,349.9147799075381,89,0.00059333363,0.00615168307584,0.0,,0.0
19.536,250,211,251,2,1,16,108,,,71.94262719579035,78.66855859407826,71.78331699106616,349.9147799075381,426.52186008440685,92,0.00061333364,0.0063590431795199995,-835.0171739278694,,-76.60708017686875
19.637,255,214,255,2,1,17,109,,,71.1517655528171,78.11106175170545,71.1517655528171,349.9147799075381,426.52186008440685,92,0.00061333364,0.0063590431795199995,-835.0171739278694,,-76.60708017686875
19.738,261,219,261,3,3,19,108,,,70.22094355481465,77.19835371617438,70.22094355481465,312.3756795479892,312.3756795479892,89,0.00059333363,0.00615168307584,0.0,,0.0
19.838,261,219,260,3,2,20,109,,,70.22094355481465,77.19835371617438,70.37474235244133,312.3756795479892,349.9147799075381,89,0.00059333363,0.00615168307584,-409.1761939190831,,-37.53910035954891
19.939,261,219,261,3,3,16,108,,,70.22094355481465,77.19835371617438,70.22094355481465,312.3756795479892,312.3756795479892,92,0.00061333364,0.0063590431795199995,0.0,,0.0
20.04,261,218,260,3,3,19,108,,,70.22094355481465,77.37929016024219,70.37474235244133,312.3756795479892,312.3756795479892,89,0.00059333363,0.00615168307584,0.0,,0.0
20.14,260,218,262,3,2,18,109,,,70.37474235244133,77.37929016024219,70.06766883665347,312.3756795479892,349.9147799075381,91,0.00060666697,0.00628992314496,-409.1761939190831,,-37.53910035954891
20.242,243,206,245,3,3,20,109,,,73.07433504692659,79.61495356059436,72.74798117069224,312.3756795479892,312.3756795479892,89,0.00059333363,0.00615168307584,0.0,,0.0
20.342,249,210,250,2,2,19,108,,,72.10251695872694,78.85608941280901,71.94262719579035,349.9147799075381,349.9147799075381,89,0.00059333363,0.00615168307584,0.0,,0.0
20.443,248,209,250,2,2,19,109,,,72.26299170692539,79.04448483591005,71.94262719579035,349.9147799075381,349.9147799075381,90,0.0006000002999999999,0.006220803110399999,0.0,,0.0
20.544,247,210,249,1,3,20,110,,,72.4240569361034,78.85608941280901,72.10251695872694,426.52186008440685,312.3756795479892,90,0.0006000002999999999,0.006220803110399999,1244.1933678469525,,114.14618053641766
20.645,249,207,250,1,1,20,108,,,72.10251695872694,79.42390728204447,71.94262719579035,426.52186008440685,426.52186008440685,88,0.00058666696,0.0060825630412799985,0.0,,0.0
20.746,246,209,251,2,1,17,108,,,72.58571821182306,79.04448483591005,71.78331699106616,349.9147799075381,426.52186008440685,91,0.00060666697,0.00628992314496,-835.0171739278694,,-76.60708017686875
20.846,249,207,250,2,2,18,108,,,72.10251695872694,79.42390728204447,71.94262719579035,349.9147799075381,349.9147799075381,90,0.0006000002999999999,0.006220803110399999,0.0,,0.0
20.947,247,208,250,2,2,17,108,,,72.4240569361034,79.23375427416943,71.94262719579035,349.9147799075381,349.9147799075381,91,0.00060666697,0.00628992314496,0.0,,0.0
21.048,248,207,251,2,2,18,109,,,72.26299170692539,79.42390728204447,71.78331699106616,349.9147799075381,349.9147799075381,91,0.00060666697,0.00628992314496,0.0,,0.0
21.149,249,207,251,1,1,18,109,,,72.10251695872694,79.42390728204447,71.78331699106616,426.52186008440685,426.52186008440685,91,0.00060666697,0.00628992314496,0.0,,0.0
21.25,251,207,250,2,2,18,109,,,71.78331699106616,79.42390728204447,71.94262719579035,349.9147799075381,349.9147799075381,91,0.00060666697,0.00628992314496,0.0,,0.0
21.35,250,209,251,3,3,18,109,,,71.94262719579035,79.04448483591005,71.78331699106616,312.3756795479892,312.3756795479892,91,0.00060666697,0.00628992314496,0.0,,0.0
21.451,250,209,251,3,3,18,109,,,71.94262719579035,79.04448483591005,71.78331699106616,312.3756795479892,312.3756795479892,91,0.00060666697,0.00628992314496,0.0,,0.0
21.552,250,208,251,2,3,19,109,,,71.94262719579035,79.23375427416943,71.78331699106616,349.9147799075381,312.3756795479892,90,0.0006000002999999999,0.006220803110399999,409.1761939190831,,37.53910035954891
21.653,250,209,251,2,2,17,108,,,71.94262719579035,79.04448483591005,71.78331699106616,349.9147799075381,349.9147799075381,91,0.00060666697,0.00628992314496,0.0,,0.0
21.754,250,208,249,2,3,19,110,,,71.94262719579035,79.23375427416943,72.10251695872694,349.9147799075381,312.3756795479892,91,0.00060666697,0.00628992314496,409.1761939190831,,37.53910035954891
21.855,249,207,249,3,3,18,108,,,72.10251695872694,79.42390728204447,72.10251695872694,312.3756795479892,312.3756795479892,90,0.0006000002999999999,0.006220803110399999,0.0,,0.0
21.955,249,210,249,2,3,17,110,,,72.10251695872694,78.85608941280901,72.10251695872694,349.9147799075381,312.3756795479892,93,0.00062000031,0.006428163214079999,409.1761939190831,,37.53910035954891
22.056,249,211,250,2,3,19,109,,,72.10251695872694,78.66855859407826,71.94262719579035,349.9147799075381,312.3756795479892,90,0.0006000002999999999,0.006220803110399999,409.1761939190831,,37.53910035954891
22.157,251,210,250,3,3,19,109,,,71.78331699106616,78.85608941280901,71.94262719579035,312.3756795479892,312.3756795479892,90,0.0006000002999999999,0.006220803110399999,0.0,,0.0
22.258,249,211,251,2,2,20,109,,,72.10251695872694,78.66855859407826,71.78331699106616,349.9147799075381,349.9147799075381,89,0.00059333363,0.00615168307584,0.0,,0.0
22.359,250,208,250,3,3,19,109,,,71.94262719579035,79.23375427416943,71.94262719579035,312.3756795479892,312.3756795479892,90,0.0006000002999999999,0.006220803110399999,0.0,,0.0
22.46,250,210,250,2,2,20,109,,,71.94262719579035,78.85608941280901,71.94262719579035,349.9147799075381,349.9147799075381,89,0.00059333363,0.00615168307584,0.0,,0.0
22.56,251,208,250,2,3,20,109,,,71.78331699106616,79.23375427416943,71.94262719579035,349.9147799075381,312.3756795479892,89,0.00059333363,0.00615168307584,409.1761939190831,,37.53910035954891
22.661,251,209,249,2,2,20,108,,,71.78331699106616,79.04448483591005,72.10251695872694,349.9147799075381,349.9147799075381,88,0.00058666696,0.0060825630412799985,0.0,,0.0
22.762,251,209,250,2,2,20,109,,,71.78331699106616,79.04448483591005,71.94262719579035,349.9147799075381,349.9147799075381,89,0.00059333363,0.00615168307584,0.0,,0.0
22.863,250,208,251,2,1,16,108,,,71.94262719579035,79.23375427416943,71.78331699106616,349.9147799075381,426.52186008440685,92,0.00061333364,0.0063590431795199995,-835.0171739278694,,-76.60708017686875
22.964,249,209,251,2,1,17,107,,,72.10251695872694,79.04448483591005,71.78331699106616,349.9147799075381,426.52186008440685,90,0.0006000002999999999,0.006220803110399999,-835.0171739278694,,-76.60708017686875
23.064,249,210,250,2,1,19,109,,,72.10251695872694,78.85608941280901,71.94262719579035,349.9147799075381,426.52186008440685,90,0.0006000002999999999,0.006220803110399999,-835.0171739278694,,-76.60708017686875
23.165,249,210,251,2,1,19,108,,,72.10251695872694,78.85608941280901,71.78331699106616,349.9147799075381,426.52186008440685,89,0.00059333363,0.00615168307584,-835.0171739278694,,-76.60708017686875
23.266,250,209,250,2,1,19,108,,,71.94262719579035,79.04448483591005,71.94262719579035,349.9147799075381,426.52186008440685,89,0.00059333363,0.00615168307584,-835.0171739278694,,-76.60708017686875
23.367,248,210,251,2,1,20,109,,,72.26299170692539,78.85608941280901,71.78331699106616,349.9147799075381,426.52186008440685,89,0.00059333363,0.00615168307584,-835.0171739278694,,-76.60708017686875
23.468,244,206,246,2,2,19,109,,,72.91085152159127,79.61495356059436,72.58571821182306,349.9147799075381,349.9147799075381,90,0.0006000002999999999,0.006220803110399999,0.0,,0.0
23.569,248,210,251,1,1,19,109,,,72.26299170692539,78.85608941280901,71.78331699106616,426.52186008440685,426.52186008440685,90,0.0006000002999999999,0.006220803110399999,0.0,,0.0
23.67,244,205,246,2,2,17,107,,,72.91085152159127,79.80690296048579,72.58571821182306,349.9147799075381,349.9147799075381,90,0.0006000002999999999,0.006220803110399999,0.0,,0.0
23.771,210,178,212,1,1,18,109,,,78.85608941280901,85.37160003987037,78.48188310973973,426.52186008440685,426.52186008440685,91,0.00060666697,0.00628992314496,0.0,,0.0
23.871,210,179,213,1,2,20,109,,,78.85608941280901,85.15089876910076,78.29605382783535,426.52186008440685,349.9147799075381,89,0.00059333363,0.00615168307584,835.0171739278694,,76.60708017686875
23.972,211,179,212,2,1,19,109,,,78.66855859407826,85.15089876910076,78.48188310973973,349.9147799075381,426.52186008440685,90,0.0006000002999999999,0.006220803110399999,-835.0171739278694,,-76.60708017686875
24.072,210,177,212,2,1,18,108,,,78.85608941280901,85.5935560767544,78.48188310973973,349.9147799075381,426.52186008440685,90,0.0006000002999999999,0.006220803110399999,-835.0171739278694,,-76.60708017686875
24.172,210,178,212,2,2,19,109,,,78.85608941280901,85.37160003987037,78.48188310973973,349.9147799075381,349.9147799075381,90,0.0006000002999999999,0.006220803110399999,0.0,,0.0
24.273,209,177,210,3,2,20,109,,,79.04448483591005,85.5935560767544,78.85608941280901,312.3756795479892,349.9147799075381,89,0.00059333363,0.00615168307584,-409.1761939190831,,-37.53910035954891
24.373,209,178,213,1,2,20,109,,,79.04448483591005,85.37160003987037,78.29605382783535,426.52186008440685,349.9147799075381,89,0.00059333363,0.00615168307584,835.0171739278694,,76.60708017686875
